+-------------------------------+-------------+------+-----------+
| palavra                       | nome        | flag | descricao |
| OFÍCIO                        | SUBSTANTIVO | NOUN |           |
| OFTALMOLOGIA                  | SUBSTANTIVO | NOUN |           |
| OFTAMOLOGISTA                 | SUBSTANTIVO | NOUN |           |
| OITAVA-SÉRIE                  | SUBSTANTIVO | NOUN |           |
| OLFATO                        | SUBSTANTIVO | NOUN |           |
| OLHEIRAS                      | SUBSTANTIVO | NOUN |           |
| OLHO                          | SUBSTANTIVO | NOUN |           |
| OLHO                          | SUBSTANTIVO | NOUN |           |
| OLIMPÍADAS                    | SUBSTANTIVO | NOUN |           |
| OMBREIRA                      | SUBSTANTIVO | NOUN |           |
| OMBRO                         | SUBSTANTIVO | NOUN |           |
| ONÇA                          | SUBSTANTIVO | NOUN |           |
| ONDA                          | SUBSTANTIVO | NOUN |           |
| ÔNIBUS1                       | SUBSTANTIVO | NOUN |           |
| ÔNIBUS2                       | SUBSTANTIVO | NOUN |           |
| OPÇÃO                         | SUBSTANTIVO | NOUN |           |
| OPERAÇÃO                      | SUBSTANTIVO | NOUN |           |
| OPINIÃO                       | SUBSTANTIVO | NOUN |           |
| OPORTUNIDADE                  | SUBSTANTIVO | NOUN |           |
| OPORTUNIDADE                  | SUBSTANTIVO | NOUN |           |
| OPOSIÇÃO                      | SUBSTANTIVO | NOUN |           |
| ORAÇÃO                        | SUBSTANTIVO | NOUN |           |
| ORALISMO                      | SUBSTANTIVO | NOUN |           |
| ÓRBITA                        | SUBSTANTIVO | NOUN |           |
| ORÇAMENTO                     | SUBSTANTIVO | NOUN |           |
| ORDEM                         | SUBSTANTIVO | NOUN |           |
| ORDEM                         | SUBSTANTIVO | NOUN |           |
| ORDENADO                      | SUBSTANTIVO | NOUN |           |
| ORELHA                        | SUBSTANTIVO | NOUN |           |
| ORELHÃO ( TELEFONE PÚBLICO )  | SUBSTANTIVO | NOUN |           |
| ORGANISMO                     | SUBSTANTIVO | NOUN |           |
| ORGANIZAÇÃO                   | SUBSTANTIVO | NOUN |           |
| ORGASMO                       | SUBSTANTIVO | NOUN |           |
| ORGULHO                       | SUBSTANTIVO | NOUN |           |
| ORGULHO                       | SUBSTANTIVO | NOUN |           |
| ORIGEM                        | SUBSTANTIVO | NOUN |           |
| ORQUESTRA                     | SUBSTANTIVO | NOUN |           |
| OSSO                          | SUBSTANTIVO | NOUN |           |
| OSSO                          | SUBSTANTIVO | NOUN |           |
| OSTRA                         | SUBSTANTIVO | NOUN |           |
| OTITE                         | SUBSTANTIVO | NOUN |           |
| OURO                          | SUBSTANTIVO | NOUN |           |
| OURO                          | SUBSTANTIVO | NOUN |           |
| OUSADIA                       | SUBSTANTIVO | NOUN |           |
| OUTONO                        | SUBSTANTIVO | NOUN |           |
| OUTONO                        | SUBSTANTIVO | NOUN |           |
| OUTUBRO                       | SUBSTANTIVO | NOUN |           |
| OVÁRIO                        | SUBSTANTIVO | NOUN |           |
| OVELHA                        | SUBSTANTIVO | NOUN |           |
| OVO                           | SUBSTANTIVO | NOUN |           |
| OVO                           | SUBSTANTIVO | NOUN |           |
| OXIGÊNIO                      | SUBSTANTIVO | NOUN |           |
| P                             | SUBSTANTIVO | NOUN |           |
| PÁ                            | SUBSTANTIVO | NOUN |           |
| PACIÊNCIA                     | SUBSTANTIVO | NOUN |           |
| PACOTE                        | SUBSTANTIVO | NOUN |           |
| PADARIA                       | SUBSTANTIVO | NOUN |           |
| PADEIRO                       | SUBSTANTIVO | NOUN |           |
| PADRÃO1                       | SUBSTANTIVO | NOUN |           |
| PADRÃO2                       | SUBSTANTIVO | NOUN |           |
| PADRASTO                      | SUBSTANTIVO | NOUN |           |
| PADRE                         | SUBSTANTIVO | NOUN |           |
| PAGAMENTO                     | SUBSTANTIVO | NOUN |           |
| PAGAMENTO                     | SUBSTANTIVO | NOUN |           |
| PÁGINA1                       | SUBSTANTIVO | NOUN |           |
| PAGODE                        | SUBSTANTIVO | NOUN |           |
| PAI                           | SUBSTANTIVO | NOUN |           |
| PAI                           | SUBSTANTIVO | NOUN |           |
| PAINEL                        | SUBSTANTIVO | NOUN |           |
| PAÍS                          | SUBSTANTIVO | NOUN |           |
| PAISAGEM                      | SUBSTANTIVO | NOUN |           |
| PAIXÃO                        | SUBSTANTIVO | NOUN |           |
| PALADAR                       | SUBSTANTIVO | NOUN |           |
| PALAVRA                       | SUBSTANTIVO | NOUN |           |
| PALAVRÃO                      | SUBSTANTIVO | NOUN |           |
| PALCO                         | SUBSTANTIVO | NOUN |           |
| PALESTRA                      | SUBSTANTIVO | NOUN |           |
| PALETÓ                        | SUBSTANTIVO | NOUN |           |
| PALHA                         | SUBSTANTIVO | NOUN |           |
| PALHAÇADA                     | SUBSTANTIVO | NOUN |           |
| PALHAÇO                       | SUBSTANTIVO | NOUN |           |
| PALITO                        | SUBSTANTIVO | NOUN |           |
| PALMA                         | SUBSTANTIVO | NOUN |           |
| PALMA                         | SUBSTANTIVO | NOUN |           |
| PALMAS                        | SUBSTANTIVO | NOUN |           |
| PALMITO                       | SUBSTANTIVO | NOUN |           |
| PÁLPEBRA                      | SUBSTANTIVO | NOUN |           |
| PALPITE                       | SUBSTANTIVO | NOUN |           |
| PANCADA                       | SUBSTANTIVO | NOUN |           |
| PANDA                         | SUBSTANTIVO | NOUN |           |
| PANE                          | SUBSTANTIVO | NOUN |           |
| PANELA                        | SUBSTANTIVO | NOUN |           |
| PANO                          | SUBSTANTIVO | NOUN |           |
| PANO                          | SUBSTANTIVO | NOUN |           |
| PANO                          | SUBSTANTIVO | NOUN |           |
| PANQUECA                      | SUBSTANTIVO | NOUN |           |
| PÃO                           | SUBSTANTIVO | NOUN |           |
| PAPA                          | SUBSTANTIVO | NOUN |           |
| PAPAGAIO                      | SUBSTANTIVO | NOUN |           |
| PAPEL                         | SUBSTANTIVO | NOUN |           |
| PAPEL HIGIÊNICO               | SUBSTANTIVO | NOUN |           |
| PAPELADA                      | SUBSTANTIVO | NOUN |           |
| PAPELÃO                       | SUBSTANTIVO | NOUN |           |
| PAPELARIA                     | SUBSTANTIVO | NOUN |           |
| PAPO                          | SUBSTANTIVO | NOUN |           |
| PAR                           | SUBSTANTIVO | NOUN |           |
| PAR                           | SUBSTANTIVO | NOUN |           |
| PARÁ                          | SUBSTANTIVO | NOUN |           |
| PÁRA-BRISA                    | SUBSTANTIVO | NOUN |           |
| PÁRA-QUEDAS                   | SUBSTANTIVO | NOUN |           |
| PARABÉNS                      | SUBSTANTIVO | NOUN |           |
| PARADA                        | SUBSTANTIVO | NOUN |           |
| PARADA DE ÔNIBUS              | SUBSTANTIVO | NOUN |           |
| PARAFUSO                      | SUBSTANTIVO | NOUN |           |
| PARAGUAI                      | SUBSTANTIVO | NOUN |           |
| PARAÍBA                       | SUBSTANTIVO | NOUN |           |
| PARAÍSO                       | SUBSTANTIVO | NOUN |           |
| PARALELO                      | SUBSTANTIVO | NOUN |           |
| PARALISIA CEREBRAL            | SUBSTANTIVO | NOUN |           |
| PARALIZAÇÃO                   | SUBSTANTIVO | NOUN |           |
| PARANÁ                        | SUBSTANTIVO | NOUN |           |
| PARCELA                       | SUBSTANTIVO | NOUN |           |
| PARCERIA                      | SUBSTANTIVO | NOUN |           |
| PARCIAL                       | SUBSTANTIVO | NOUN |           |
| PARECIDO                      | SUBSTANTIVO | NOUN |           |
| PAREDE                        | SUBSTANTIVO | NOUN |           |
| PARÊNTESES                    | SUBSTANTIVO | NOUN |           |
| PARQUE                        | SUBSTANTIVO | NOUN |           |
| PARQUE DE DIVERSÃO            | SUBSTANTIVO | NOUN |           |
| PARTE                         | SUBSTANTIVO | NOUN |           |
| PARTICIPAÇÃO                  | SUBSTANTIVO | NOUN |           |
| PARTIDA                       | SUBSTANTIVO | NOUN |           |
| PÁSCOA                        | SUBSTANTIVO | NOUN |           |
| PASSAGEIRO                    | SUBSTANTIVO | NOUN |           |
| PASSAGEM                      | SUBSTANTIVO | NOUN |           |
| PASSAGEM                      | SUBSTANTIVO | NOUN |           |
| PASSAGEM                      | SUBSTANTIVO | NOUN |           |
| PASSAPORTE                    | SUBSTANTIVO | NOUN |           |
| PASSARELA                     | SUBSTANTIVO | NOUN |           |
| PÁSSARO1                      | SUBSTANTIVO | NOUN |           |
| PÁSSARO2                      | SUBSTANTIVO | NOUN |           |
| PASSEATA                      | SUBSTANTIVO | NOUN |           |
| PASSEIO                       | SUBSTANTIVO | NOUN |           |
| PASSO                         | SUBSTANTIVO | NOUN |           |
| PASTA                         | SUBSTANTIVO | NOUN |           |
| PASTA DENTAL                  | SUBSTANTIVO | NOUN |           |
| PASTEL                        | SUBSTANTIVO | NOUN |           |
| PASTOR                        | SUBSTANTIVO | NOUN |           |
| PASTORAL                      | SUBSTANTIVO | NOUN |           |
| PATA                          | SUBSTANTIVO | NOUN |           |
| PATIM                         | SUBSTANTIVO | NOUN |           |
| PATINS                        | SUBSTANTIVO | NOUN |           |
| PATO                          | SUBSTANTIVO | NOUN |           |
| PATRIMÔNIO                    | SUBSTANTIVO | NOUN |           |
| PATRULHA                      | SUBSTANTIVO | NOUN |           |
| PAU                           | SUBSTANTIVO | NOUN |           |
| PAULADA                       | SUBSTANTIVO | NOUN |           |
| PAUSA                         | SUBSTANTIVO | NOUN |           |
| PAUTA                         | SUBSTANTIVO | NOUN |           |
| PAVÃO                         | SUBSTANTIVO | NOUN |           |
| PAVOR                         | SUBSTANTIVO | NOUN |           |
| PAZ                           | SUBSTANTIVO | NOUN |           |
| PÉ                            | SUBSTANTIVO | NOUN |           |
| PÉ-DE-PATO                    | SUBSTANTIVO | NOUN |           |
| PEBOLIM                       | SUBSTANTIVO | NOUN |           |
| PECADO                        | SUBSTANTIVO | NOUN |           |
| PEDAÇO                        | SUBSTANTIVO | NOUN |           |
| PEDÁGIO                       | SUBSTANTIVO | NOUN |           |
| PEDAGOGIA                     | SUBSTANTIVO | NOUN |           |
| PEDAGOGO                      | SUBSTANTIVO | NOUN |           |
| PEDICURE                      | SUBSTANTIVO | NOUN |           |
| PEDIDO                        | SUBSTANTIVO | NOUN |           |
| PEDRA                         | SUBSTANTIVO | NOUN |           |
| PEDREIRO                      | SUBSTANTIVO | NOUN |           |
| PEIDO                         | SUBSTANTIVO | NOUN |           |
| PEITO                         | SUBSTANTIVO | NOUN |           |
| PEIXE                         | SUBSTANTIVO | NOUN |           |
| PEIXE                         | SUBSTANTIVO | NOUN |           |
| PELE                          | SUBSTANTIVO | NOUN |           |
| PELICANO                      | SUBSTANTIVO | NOUN |           |
| PÊLO                          | SUBSTANTIVO | NOUN |           |
| PELÚCIA                       | SUBSTANTIVO | NOUN |           |
| PENA                          | SUBSTANTIVO | NOUN |           |
| PENA                          | SUBSTANTIVO | NOUN |           |
| PENA                          | SUBSTANTIVO | NOUN |           |
| PENA                          | SUBSTANTIVO | NOUN |           |
| PÊNALTI                       | SUBSTANTIVO | NOUN |           |
| PENEIRA                       | SUBSTANTIVO | NOUN |           |
| PENICO                        | SUBSTANTIVO | NOUN |           |
| PÊNIS                         | SUBSTANTIVO | NOUN |           |
